datetime,baller_id,image,price,combo,rarity,skill,team,role,timestamp,time,buyer,seller,transaction_id
2021-12-27 19:16:15+00:00,2789,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4762.png,1500.0,4385,7443,2011,Phoenix Skulls,Player,1640632575,2 hours ago,0x5a872e8caa1f2307,0xeb5b51dfafbba6c1,829615c5c904ca8f6d83e697a819fc381d27960feeb7b857282bead297ac849f
2021-12-27 18:42:15+00:00,5539,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6886.png,3500.0,5090,1111,9353,Houston Rogues,Player,1640630535,2 hours ago,0x56b8f33f586ea459,0xacb4cc875a8e1c36,3e7a53d4129b58eb82ee3dc4e6060b7b80e7b614858eb40613098c8bfaed467d
2021-12-27 18:32:01+00:00,3249,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7418.png,2100.0,7599,3545,9183,Boston Rulers,Player,1640629921,2 hours ago,0xbeacd31201c92e0e,0x56b8f33f586ea459,a8be4fabbf27c285469ef05e5e1f4bcce7bee07683768c0ff7c232272eab30cf
2021-12-27 18:04:17+00:00,3188,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6777.png,3275.0,8708,4675,9334,Michigan Colliders,Captain,1640628257,3 hours ago,0x84fee28a43181dae,0x9ba542df14cd61d7,60e77926201d14938cd5b014392a416be456cfc62bdc02b4605a6ec92d01cff2
2021-12-27 17:58:14+00:00,5942,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3365.png,1999.0,7495,3963,8754,Tampa Bay Omens,Player,1640627894,3 hours ago,0x96d98d94cfd4c590,0xd59d463659f97155,bfa19542517131d32ed8a2b0a0e5ea0e82b712baf2069aa1220f64401d050e03
2021-12-27 17:08:47+00:00,5648,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4702.png,6000.0,926,739,2842,Team Flow (M),Player,1640624927,4 hours ago,0xa6f805ea1a4da4d4,0xf749be0444b74343,17a609307c949c99f9b68cdbf0d6dd6e098fc274f89229b5b2aedf47b87913ee
2021-12-27 17:05:14+00:00,4576,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4080.png,1500.0,5403,9218,1537,Pennsylvania Fangs,Player,1640624714,4 hours ago,0x32bce8d9f416a18c,0xb79373ccc82409cc,2e6431107ac1d876e1670a986669c4567d2c84621deb8c757fdcbf1c382081fb
2021-12-27 17:03:21+00:00,2265,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2219.png,4950.0,4464,1093,8957,Wisconsin Dragons,Player,1640624601,4 hours ago,0x56b8f33f586ea459,0x340b07d4536c2f1e,4ded565a7da0a79eb0c4c127f96d4286f87970597ef69aa49ed40f4869c99aa2
2021-12-27 16:55:17+00:00,3018,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3883.png,1479.0,3913,3092,5240,Alabama Kingpins,Player,1640624117,4 hours ago,0x1b12c0341167dcbb,0x211388f5975e72b1,b34d79aca4ad5dceedb2d2c9c70aec0d948bf70bf3b120cf47eb7e1985f90291
2021-12-27 16:53:15+00:00,7190,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7953.png,1600.0,5518,1595,9069,Salt Lake City Souls,Player,1640623995,4 hours ago,0x89a79581f57227ed,0x8ef36fe93d5638d6,f303be7f7a7f29922be309b86094c6860b0385f9eb48ecf0d245949219783c55
2021-12-27 16:45:38+00:00,7589,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8730.png,1250.0,8496,9705,4279,Salt Lake City Souls,Player,1640623538,4 hours ago,0x89a79581f57227ed,0x1c1864f13106cf34,cef59fb5d10825b255aed84d63d888872aab500ad260d1ca1215db26db0c0ae8
2021-12-27 16:37:00+00:00,3679,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8979.png,4500.0,367,1698,339,New Orleans Giants,Player,1640623020,4 hours ago,0x386890b5f0c0def9,0x1e9f547f67632c02,0c3ec1fc4ddb5046e44fc34d4279558273b1fe12cff0751b13df1bbcf4acfd67
2021-12-27 16:20:17+00:00,5910,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9295.png,1999.0,5052,2170,7935,Dallas Pythons,Player,1640622017,5 hours ago,0x5a872e8caa1f2307,0x56b8f33f586ea459,eccc8b970a0c8c7b8cd897139a6d09bdb80397f799198f327863a4e8c7866c7e
2021-12-27 16:12:18+00:00,6031,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8595.png,3500.0,6613,5882,5741,Iowa City Rattlesnakes,Captain,1640621538,5 hours ago,0x75e8e1db44c0ff26,0x56b8f33f586ea459,044682b259646555bf8b17375d13d6a2d8ab71383ba28a6ff6b600737e248851
2021-12-27 15:53:14+00:00,8559,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6724.png,2000.0,2104,3720,1783,Sierra Spiders,Player,1640620394,5 hours ago,0x0272831c9ded5ba9,0x386890b5f0c0def9,e7a33e07a5b269daf64d9833160ec1f839a5b78e54ae390ecafc86dbadfc2226
2021-12-27 15:38:00+00:00,2181,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1809.png,1850.0,1929,2078,2892,Seattle Scream,Player,1640619480,5 hours ago,0xfd130bf5c3cd41e5,0x211388f5975e72b1,868dcaa21c1ee50d07025780bff6b530ef540fe962defb15a55034a35fefe928
2021-12-27 15:10:07+00:00,1550,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1124.png,3000.0,5950,4907,5700,San Diego Keepers,Player,1640617807,6 hours ago,0x9869fefde5dca0de,0x252a30489abe65e2,f2456c43c45811273548392932222ac51f7f3db94675313a6fcd9d494ff01d95
2021-12-27 14:32:38+00:00,7938,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4114.png,2199.0,2549,4742,1539,San Jose Sirens,Player,1640615558,6 hours ago,0xeba5b6b589581ff6,0xd097355180d574e9,c949b05cca0b48930d33eec571ba0399220b206dd71dccda5665aa42488e2a73
2021-12-27 14:05:51+00:00,5980,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9400.png,1500.0,2419,7267,682,Austin Machines,Player,1640613951,7 hours ago,0x02d542960e737638,0x687d2e859623a4b9,c810f21b1a729d79ec4ed1be47954058fce3efb3fd6f86eca1f71b76f18a3da0
2021-12-27 14:03:26+00:00,5369,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2870.png,1699.0,5250,5399,4228,Los Angeles Knives,Player,1640613806,7 hours ago,0xa708993d2deebcbd,0xd4dbf0ac27881a1e,19fcdde8ec8b41ed86fdfcbe61347fd7cef9c42406fca10dd9cb4b658e3381d2
2021-12-27 13:56:08+00:00,5459,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3906.png,1390.0,9751,9465,9309,St. Louis Orcs,Player,1640613368,7 hours ago,0x1221bf756b4a402b,0x1bfee923ce724754,b55575f8d188190c731da3d2cb62994143bac5f0bb8dc3ea345b87e5f1e27125
2021-12-27 13:08:40+00:00,8960,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7637.png,2400.0,2507,2973,3025,Iowa City Rattlesnakes,Player,1640610520,8 hours ago,0x2c7c06a3fc7b2281,0x211388f5975e72b1,d8d15063147fde987ffd1a0e3c24517628ba42d3ed5856a320bcdfee66707911
2021-12-27 12:44:49+00:00,5774,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8103.png,4000.0,1063,6851,194,Wisconsin Dragons,Player,1640609089,8 hours ago,0xbd803a20e13510e3,0x12eb7d92c1bf94d5,29557309de0c3c0eb22c7ba87864c5bc59ce58b672e5d51ae983666be00f7777
2021-12-27 12:04:19+00:00,2061,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1405.png,1280.0,7007,7536,5129,Sierra Spiders,Player,1640606659,9 hours ago,0x442adfa7d8470768,0xa30a408def8ad1d7,d32069ae4b233332a977487fd1b2a10378f9323d53f269ec3dddcd6d0f12d99a
2021-12-27 11:59:57+00:00,5910,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9295.png,1799.0,5052,2170,7935,Dallas Pythons,Player,1640606397,9 hours ago,0x56b8f33f586ea459,0x96f2c4b0ae239409,676e60157ed67a2b94519ad1700d70722592f6eafab7c8a3a5ebf6147f3bfa3d
2021-12-27 10:06:03+00:00,5744,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9129.png,1375.0,7370,6951,6060,New Jersey Scientists,Player,1640599563,11 hours ago,0x4508d9fdc83dcc01,0x1e9f547f67632c02,6c14f7756fe408b7dfa47912e05afec20f41c2fff3869c77951cc319e2584ad2
2021-12-27 09:28:52+00:00,2741,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7650.png,1999.0,7898,3496,9390,Tampa Bay Omens,Player,1640597332,a minute ago,0x996b7c9859a63de7,0x96f2c4b0ae239409,9af60ec90f6b6b8aaed6a5d7f37e46d70e15b0aa51c22d295f41ca3b2597c756
2021-12-27 08:24:45+00:00,5879,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4668.png,1325.0,9179,9737,5945,Tampa Bay Omens,Player,1640593485,an hour ago,0x1a9b3693d7787b93,0x1e9f547f67632c02,181d0d83e07cf67c2330d4ce3470ce47f11d6acc68200236ed54d246b061090f
2021-12-27 06:27:54+00:00,5062,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4512.png,1450.0,4124,8273,1411,Houston Rogues,Player,1640586474,3 hours ago,0x7048edde593b978e,0x3c5b774ed7cd175c,de1cb0f0462c5e8558e247161d11502bf6011f5271e7159e283c03b558b52a09
2021-12-27 06:20:51+00:00,6843,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7006.png,2499.0,2782,783,7679,D.C. Dobermans,Player,1640586051,3 hours ago,0xeb5b51dfafbba6c1,0xf749be0444b74343,b0970b75cdc9d0e01c7b70c63a826a182f92969bd38a3c321763f00ffe6280f8
2021-12-27 05:59:11+00:00,8797,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7000.png,1650.0,5928,4690,5913,Chicago Squid,Player,1640584751,3 hours ago,0xa4c30c1e499a9e70,0xf541d14a76640499,fbd65917017147b9181a389dd1f8d2aeedcd97622e49e7a2e62675d1e5a76cd4
2021-12-27 05:57:32+00:00,3346,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7151.png,1700.0,8404,2519,9777,New Jersey Scientists,Player,1640584652,3 hours ago,0x2c7c06a3fc7b2281,0xeb5b51dfafbba6c1,3a3602d7b59e92cfd915ae9544b85de331cd34680174d3a18ea26f68bc1b7cf9
2021-12-27 05:51:02+00:00,320,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/320.png,1495.0,8447,6748,7943,Las Vegas Scorpions,Player,1640584262,3 hours ago,0xa4c30c1e499a9e70,0xf777c430b9342786,2d18dbc52ba19bac6a850905768473d0040001a414dd9aa5312243140b590a4c
2021-12-27 05:39:24+00:00,7058,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5863.png,1699.0,4100,5127,2966,Orlando Freeze,Player,1640583564,3 hours ago,0x3fcc6111e72b6f02,0xfa5c32e87697f582,693a8f8e7bb84d865f55f6d8bb2a6860a46aa85ec962d09ef43f61d3af438bbc
2021-12-27 05:38:33+00:00,6003,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7697.png,2200.0,1810,6657,479,Houston Rogues,Player,1640583513,3 hours ago,0xa4c30c1e499a9e70,0x35922b8e8e650719,1cc5cd42d874b8176ae9a1d337d05b95eabd9ae6d5a01e7c1348373468719956
2021-12-27 04:52:26+00:00,8494,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9207.png,2400.0,4183,2343,6512,Iowa City Rattlesnakes,Player,1640580746,4 hours ago,0x491fd675abe9b664,0x8f8a2dd941986790,207df206c56f69d899a46a9cb6004869bc91b9ceae3dfb463b9272d73d92e73e
2021-12-27 04:38:01+00:00,2129,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2276.png,1300.0,6993,8621,3853,Tampa Bay Omens,Player,1640579881,4 hours ago,0x442adfa7d8470768,0xf5dac02e7209e709,3ba90f63ee6b51a588828193855984ca72ac5cd6c2c67864424f73ec9b4f3bdf
2021-12-27 04:36:10+00:00,1256,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1404.png,1350.0,8867,9535,5596,New York Torches,Player,1640579770,4 hours ago,0x2c10e067afd529c8,0x1e9f547f67632c02,50a1c0e1bcaa6d5bd50338c197db99b34a1aa4d9ae6f54bcace73dcf356ec6de
2021-12-27 04:36:00+00:00,7149,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7641.png,1350.0,5423,8383,2448,Orlando Freeze,Player,1640579760,4 hours ago,0x7a9709e5584794e4,0x5631b43b339fe517,8b4674430cdb31ac993b4f2d3913a3eac4e8e308dd5a9c0f78880545ecbbd452
2021-12-27 04:02:01+00:00,8070,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4517.png,2950.0,1870,5543,688,Iowa City Rattlesnakes,Player,1640577721,23 minutes ago,0xd3e0d48731687d97,0xb076e1df494e24ff,bf22fc1b18a2fc74187d0b3c8afc7f247e805de394e13360767485311103784d
2021-12-27 03:45:45+00:00,3283,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4640.png,1475.0,7525,5767,7137,Dallas Pythons,Player,1640576745,40 minutes ago,0xfc4a808a98006d28,0x78ba2d3e5f0cb828,8833d49021492d351ad80ce846cc25b20d15301acc3d8c15d475eb9d25ffa9bb
2021-12-27 02:51:08+00:00,6787,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5819.png,1444.0,9341,9026,7815,Los Angeles Knives,Player,1640573468,a minute ago,0x762995e482c9042e,0x6e7ca74b457efab5,b125f41c8bc234098f85fe07c89a34cc499dffc2d3b5ba6625eca001806c092d
2021-12-27 02:15:36+00:00,2375,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1795.png,2749.0,2699,1253,6310,New Orleans Giants,Player,1640571336,37 minutes ago,0x210209043565df71,0xbd04c2326b7b974f,84e576684184c0c2425d7677d262608a7e7a8d021975b0e9df4ff6b0884b86ce
2021-12-27 02:07:13+00:00,8798,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3558.png,1699.0,8593,4855,9168,Austin Machines,Player,1640570833,45 minutes ago,0x0364bd09f4292563,0x5348d42d2f180629,4fd3be26a69216ce84905a4f927cf763d2a8225ec2a140fe7e1724e1b1945b81
2021-12-27 01:59:40+00:00,3936,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8922.png,2750.0,1643,2330,2108,St. Louis Orcs,Player,1640570380,53 minutes ago,0x0cf7e43da1d15548,0x84fee28a43181dae,1834cbeb45905a946d06a364917f6d05d4d0993ab2939a97101e7a72590e07e7
2021-12-27 01:51:29+00:00,1200,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2391.png,1400.0,6640,7059,4884,New York Torches,Player,1640569889,an hour ago,0x5a872e8caa1f2307,0x2691935f43a30a3c,af7a4dfb456e0842684027181092a6bf91698d6e2e4018f00d694355b7ad59bc
2021-12-27 01:22:32+00:00,5904,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4916.png,5462.0,1196,1301,2475,Sierra Spiders,Captain,1640568152,an hour ago,0x93b29ca44fbb52d8,0x07e171412c001983,db2048def48b5a78084bf90fe0655ec4b93520fb0e94bd4ed04dc5df8d2f7f68
2021-12-27 01:01:42+00:00,6901,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6057.png,2249.0,3061,3607,3217,Helena Pronghorns,Player,1640566902,an hour ago,0x93b29ca44fbb52d8,0xb076e1df494e24ff,de4a010cd22fc133b527ad20d1ef32da03b7131b72c87566924c0c13e961e505
2021-12-27 00:47:36+00:00,7843,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6591.png,1449.0,8930,8320,7765,Seattle Scream,Player,1640566056,2 hours ago,0x5a872e8caa1f2307,0xe3c90bfc34dae625,ddff6f8060a338dfcfe00d3ca543ee7628ee8e08c1f01de0db518e4b951b825e
2021-12-27 00:16:29+00:00,4356,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4252.png,2700.0,1638,2727,1836,Toronto Spears,Player,1640564189,4 minutes ago,0x39b57a3b01df73f9,0x357fe7cf60cdb92a,30699ef8342e49f97ca00b0ebc99632fad79ecd944bddd4e6a367b68e72b7af4
2021-12-27 00:03:32+00:00,4655,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9550.png,1749.0,7200,8028,4921,Austin Machines,Player,1640563412,17 minutes ago,0x5da87e788180daca,0x4c342b6dafb5bcb1,3c65d4e098424373beb8071601d14120be124a7ac5b9a1a36a8ff1b3c73c3033
2021-12-26 23:54:16+00:00,3272,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8158.png,3499.0,2481,2108,3959,San Francisco Surge,Player,1640562856,2 minutes ago,0x56b8f33f586ea459,0xfa5c32e87697f582,3caabb24268cef1057d27c8225409cc634479725f07b83d5fc3ec8c5749b6169
2021-12-26 23:53:38+00:00,1514,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1489.png,1600.0,7723,5040,8069,Chicago Squid,Player,1640562818,2 minutes ago,0xb37fc658a490fe92,0x56b8f33f586ea459,ff5c50f415e89cbbe285eabe35f497840b619a2e732359fa45f9a447f767acc5
2021-12-26 23:53:23+00:00,4623,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3157.png,1425.0,5863,6560,4115,Los Angeles Knives,Player,1640562803,2 minutes ago,0xf98c2931bfe68e32,0x30907919e73382d7,86aa2cb84450761887fe4ff233b66ce439bda22a34fd90b5d6329dc6f251a037
2021-12-26 23:41:28+00:00,2462,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2352.png,1425.0,8378,8822,5784,Alabama Kingpins,Player,1640562088,14 minutes ago,0x4984dbd2b7a2dc03,0x3b64967072bdc350,a6b95bcbf6ea116b38192e1d5e67f6bff3e756385b3bab33f00588555e8ba9a1
2021-12-26 23:34:52+00:00,8246,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5069.png,1500.0,6634,6543,5259,Miami Tentacles,Player,1640561692,21 minutes ago,0x779a338b1170df59,0x56b8f33f586ea459,1fbe693f2d7f1920b9cbb0613e7845ff8f4ff3d094bee26ec56f8c70b61cb2bf
2021-12-26 23:27:22+00:00,3748,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5950.png,2299.0,1393,3237,1170,New Orleans Giants,Player,1640561242,29 minutes ago,0x386890b5f0c0def9,0x8ef36fe93d5638d6,022f3d0dc548fc7ee94153b074ccc1befe5e843eac90e098e68b5eac83890b4a
2021-12-26 23:26:53+00:00,1602,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2134.png,1550.0,7036,6867,5624,Portland Creatures,Player,1640561213,29 minutes ago,0x67130ac5f8e4909a,0xcc2fb9d4ec50a272,b563c0d0d63930eda74b8095197b866bdde92b15c510cd42e756addbfe5a15bf
2021-12-26 23:20:27+00:00,320,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/320.png,1450.0,8447,6748,7943,Las Vegas Scorpions,Player,1640560827,35 minutes ago,0xf777c430b9342786,0x386890b5f0c0def9,b19789f25040284184015663bcbe5410d1f71f1e1958375ebf47f594f98ffb01
2021-12-26 23:02:27+00:00,933,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/933.png,1500.0,8236,6606,7662,Las Vegas Scorpions,Player,1640559747,3 minutes ago,0x99717cfc0b9f3452,0x386890b5f0c0def9,6bb4dc68f8d10a88b9f3dd36d0deae2527a7bca39ed548b5ecab7da46384c00f
2021-12-26 22:45:58+00:00,1610,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1496.png,1700.0,7641,3260,9363,Portland Creatures,Player,1640558758,20 minutes ago,0x837520bbb8f2cf1d,0xf89cfccadaf637b2,b845de4209544d4a76a257c92b31fa55182fb1a079a7fae9abce8fe1a2fec13e
2021-12-26 22:30:19+00:00,1625,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2332.png,4000.0,2304,7999,497,Austin Machines,Player,1640557819,35 minutes ago,0x340b07d4536c2f1e,0xeb8fb95fa42ab4ea,a3b4a8eefb6bc1e917b3eb7eabbfcde77fd572560f1bee633d8d27fd73b0c2a5
2021-12-26 22:26:54+00:00,2620,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7237.png,1350.0,9147,6968,8977,Tampa Bay Omens,Player,1640557614,3 minutes ago,0x5a872e8caa1f2307,0xf7855ea3e7d97cdd,756ceb31e9388854d4e04e028ef57e15d31b09c2771ad7150419fcde5c7eff07
2021-12-26 22:15:40+00:00,3072,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3864.png,1699.0,8327,4031,9359,Minneapolis Express,Player,1640556940,14 minutes ago,0x5da87e788180daca,0x8ef36fe93d5638d6,872f9f35dac60b67d60909e80c86c2918fc78df8a160ce982a0946fe9d1eef57
2021-12-26 22:06:04+00:00,2392,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1352.png,4969.0,2320,585,7800,Dallas Pythons,Player,1640556364,23 minutes ago,0xcc2fb9d4ec50a272,0xcf9b780468255d69,be07c6b600cada3818a22ab29af6c94aaa171a9573a4a3ffdf870b1aa919f45c
2021-12-26 21:56:01+00:00,1917,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1184.png,1400.0,8998,9542,5903,Tampa Bay Omens,Player,1640555761,33 minutes ago,0x222011ad8265f9fb,0x8cd793a8f884efb9,c54499cf923361ed4903cff90d9e587defcf373198ea4e7837bcb6396467bea7
2021-12-26 21:50:45+00:00,1970,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1206.png,1499.0,8752,6832,8390,D.C. Dobermans,Player,1640555445,39 minutes ago,0x0553190951a432a6,0x09de67933f1a0119,92e2a58e890c223970f37b21ae229f617b8cc57c0c5dfe86bd71cbf2cc3af474
2021-12-26 21:33:27+00:00,6145,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7472.png,3001.0,2029,1598,3870,San Francisco Surge,Player,1640554407,56 minutes ago,0xa594a39758c20f07,0xb49665c33b79458b,2e6abf11f8bb14188bfc852149e843d4907909bbd3520653080e8884cd61edf7
2021-12-26 21:12:07+00:00,7070,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4956.png,7000.0,563,247,4919,New Jersey Scientists,Player,1640553127,an hour ago,0xf5dac02e7209e709,0xe09d07de6c50b126,53347c8463f1dddbe45f874566479f51ec9571f51f446dba8975e2c3cb90955a
2021-12-26 21:10:33+00:00,3048,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4879.png,1900.0,6290,3766,7629,Minneapolis Express,Player,1640553033,an hour ago,0xe893c701f68f7f52,0x0cf7e43da1d15548,e792555a4544adc448aa214a8e28e8e810dc7e9154cab58ddc89e4a97634415b
2021-12-26 21:06:30+00:00,1669,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1688.png,2000.0,2125,5410,902,Dallas Pythons,Player,1640552790,an hour ago,0x4984dbd2b7a2dc03,0xad6ad7df78cc391d,5b2544bd20cdd075cddb9d689196478e531943b747a5feb9aacb0ecc715d5742
