datetime,baller_id,image,price,combo,rarity,skill,team,role,timestamp,time,seller,transaction_id
2021-12-30 05:37:47+00:00,7789,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6000.png,2499.0,4076,3390,5091,Wisconsin Dragons,Player,1640842667,an hour ago,0xaaa84b6abdfb7ee3,23e22fba8d906dbe9df80226207a6f59859f4add3b7d2b77cf15309d31369f46
2021-12-30 05:37:45+00:00,2973,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2791.png,2222.0,7183,3994,8384,Minneapolis Express,Player,1640842665,an hour ago,0xe5456a154791b991,857fde51f1c6a8be1f777c026e1f30e38c1d5b6075a8d9395f1866520c58de79
2021-12-30 05:33:24+00:00,6361,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9679.png,1450.0,8158,5739,8086,Boston Rulers,Player,1640842404,an hour ago,0xc8a8b471cbf096b8,ab9d57991fd70f236767d5696c214d8ca3086eb0d77cb53cfd702310874558a9
2021-12-30 05:31:19+00:00,775,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/775.png,1400.0,9332,7483,9139,Tallahassee Tarantulas,Player,1640842279,an hour ago,0xc8a8b471cbf096b8,9ac5807b8cc4f90a646dfaa3c09d6cb97f46a92ea62246e71d236675955f87ae
2021-12-30 05:29:22+00:00,1839,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1199.png,2000.0,5837,8079,3065,Los Angeles Mammoths,Player,1640842162,2 hours ago,0x5a6c335815c78346,bb4c5955fe77b7f20e43b3f7cedfb29714ee95656455b51e754e6bec1084a88e
2021-12-30 05:25:14+00:00,5847,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2601.png,1425.0,8168,5118,8527,Delaware Horsemen,Player,1640841914,2 hours ago,0xe5456a154791b991,162e6a4594aa1be95309e8c9660fbb3a026eee3601a0002c7d9689489ca7c598
2021-12-30 05:19:28+00:00,5864,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8153.png,2199.0,7454,9101,3700,Miami Tentacles,Player,1640841568,2 hours ago,0xcaadfdca380011e1,979b0d19ce824e0ea0549fbd8de884ce19b17f49befae1af5de08864b362309c
2021-12-30 05:18:35+00:00,1024,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1024.png,2445.0,1324,2908,1249,Los Angeles Knives,Player,1640841515,2 hours ago,0xaf1ef3a3d4000642,0ff49c944b44ff33116b4310389963ff730bfccb76bd841e81ce4e98f1606b0f
2021-12-30 05:17:20+00:00,7126,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9158.png,2100.0,4526,5509,3162,Chicago Squid,Player,1640841440,2 hours ago,0x8ba92aa42027f822,6b3e98b966229abdb1a9c84165e064f335e5839257f941fbd09ea99073ef69aa
2021-12-30 05:16:50+00:00,9263,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5894.png,1800.0,2565,4783,1540,Nashville Miracle,Player,1640841410,2 hours ago,0xd98362f1a05f0581,1015123e05d68b1e0ed154d84cd9aa5e77ff45e7b141aab8a0132cfb7573b275
2021-12-30 05:16:12+00:00,481,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/481.png,1625.0,7254,6847,5952,San Diego Keepers,Player,1640841372,2 hours ago,0xd4d19490bd4f4c4d,28aba444026e06c356b1ea452917d5affc2d416694682d1427ae17476384fb59
2021-12-30 05:14:42+00:00,151,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/151.png,1699.0,8539,9407,5106,Tallahassee Tarantulas,Player,1640841282,2 hours ago,0xcaadfdca380011e1,68d534141781a9a12a43dbd8a1c488957dde2736eec7c2c1d3945153c2782e53
2021-12-30 05:14:40+00:00,5956,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6490.png,2699.0,3732,5981,2052,Toronto Spears,Player,1640841280,2 hours ago,0x5366751a7f7b6ba4,354fb76e5ab06cd851ba3954e1e7605a8a0d7fd8ff47ef1a451b940e1d9cc406
2021-12-30 05:14:36+00:00,2755,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5087.png,1490.0,7033,8150,4535,Tampa Bay Omens,Player,1640841276,2 hours ago,0x34ff3ad867d8c749,2fa4cd24512ef793361f632ee90f2a1973c419c78a641fb52012440cfe454b2e
2021-12-30 05:14:15+00:00,3625,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7714.png,1800.0,8818,8753,6840,New Jersey Scientists,Player,1640841255,2 hours ago,0x3e40591d5522a4f1,3d76d3c86bc1c5a8f3922593de7310a3d70b21154b0ea2105441d76f92436846
2021-12-30 05:13:15+00:00,467,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/467.png,1620.0,7153,7202,5567,Las Vegas Scorpions,Player,1640841195,2 hours ago,0xcaadfdca380011e1,9e08112e7f18221632a24704f983d450f1d1cab7566ebf2e21313452a63e3a2d
2021-12-30 05:10:59+00:00,6414,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9090.png,4477.0,897,885,2374,Michigan Colliders,Player,1640841059,2 hours ago,0x3e40591d5522a4f1,c99e2043d409aab4a82991d82b3bb59216364fb30434ffda8c7a42cdda364ffd
2021-12-30 05:05:55+00:00,4383,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7546.png,1999.0,4157,1529,7845,New York Golden Bulls,Player,1640840755,2 hours ago,0xcaadfdca380011e1,a0b1300ff5aefabc0611fd5626a716e19b7210114c9dfe5fb605ec9039b443fa
2021-12-30 05:04:00+00:00,6949,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7394.png,6000.0,2503,4011,2025,Dallas Pythons,Player,1640840640,2 hours ago,0x52d54a6997266148,2a938b5939637d3f82ecbe5f627690fac94d30cad4cfbf771c551d56b1a8cc7b
2021-12-30 04:58:36+00:00,8289,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7494.png,2399.0,8520,3997,9530,San Francisco Surge,Player,1640840316,2 hours ago,0xcaadfdca380011e1,40b60e22f54e166b8ba3482aab0a29e0d4c79bf716afbaaa46f373506d075448
2021-12-30 04:55:18+00:00,4254,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6428.png,9999.0,159,628,365,New York Torches,Player,1640840118,2 hours ago,0x88d6eb83cc6e20b3,ed7f418bd036d10cebd5ed8b50fa7995c82d262734e389144a2bca3ee0889c08
2021-12-30 04:55:06+00:00,3342,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3111.png,12535.0,2220,623,7312,Charlotte Clovers,Player,1640840106,2 hours ago,0xef3555d18e5b4847,af47b5059e082f8a748e12ad227800ddf0c1bc54310d734162d2fea70cf1e7d5
2021-12-30 04:54:38+00:00,7275,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8835.png,12999.0,540,1441,738,Cleveland Firebirds,Player,1640840078,2 hours ago,0x1629398383c3f3b7,ef320cdd7f2ca9f3b573379d76c0936ad24f16ea3dbec2378e2f439c696a624f
2021-12-30 04:54:00+00:00,4548,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3191.png,1450.0,9459,9560,7517,Austin Machines,Player,1640840040,2 hours ago,0xe5456a154791b991,95bba2b4cce205d335b6b4cf66a713a18edad3c3d425610160a5cbde0d0b2910
2021-12-30 04:53:57+00:00,5912,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5165.png,1750.0,3825,4683,3006,Cleveland Firebirds,Player,1640840037,2 hours ago,0xa6c3fc0518db8911,34cdf60760f1367e912ec20750c7364ba4757294a875f8bc12f0afc445167e23
2021-12-30 04:52:28+00:00,8322,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3752.png,2200.0,4532,2144,7272,Michigan Colliders,Player,1640839948,2 hours ago,0x34ff3ad867d8c749,bea563c762e980140bbe3eb9bd74d49f84355f2f0c4e2d5281593f0ee8ef5dd6
2021-12-30 04:47:19+00:00,6788,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4172.png,2795.0,5259,1565,8916,St. Louis Orcs,Player,1640839639,2 hours ago,0x85b94392b9b1f7b6,a6d1b5e4180981d4d84f5caafbfc804f48824a27574241f959108bbabf01a4af
2021-12-30 04:47:08+00:00,5058,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5698.png,2399.0,3383,7318,1268,Toronto Spears,Player,1640839628,2 hours ago,0xd097355180d574e9,d9a6ec6d96e901fc9dee3d9a31b03edc69c073a989b3aadfbb1d7231a5ec3dff
2021-12-30 04:46:14+00:00,4878,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4718.png,1400.0,9359,9296,7457,San Francisco Surge,Player,1640839574,2 hours ago,0xf0bf5670c5cb12a2,16e167a98c82a27588c76d02f082d7b228206b84aa09d1ee0c0dce1332e80ea1
2021-12-30 04:45:05+00:00,1311,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1460.png,2499.0,3460,4713,2558,Nashville Miracle,Player,1640839505,2 hours ago,0x80c415bb153585e5,babf9cfd1ae09f223601e8ac3880dc155b7b9863d6f0d4bcbe69b53f1c0e3176
2021-12-30 04:44:12+00:00,7789,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6000.png,2799.0,4076,3390,5091,Wisconsin Dragons,Player,1640839452,2 hours ago,0xaaa84b6abdfb7ee3,549a38fd42787c374665f1f1bd7cb82cefb6c66ac61f2870a2e0b2dc52b45122
2021-12-30 04:43:02+00:00,1976,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1735.png,5555.0,1707,7890,320,Dallas Pythons,Player,1640839382,2 hours ago,0x5366751a7f7b6ba4,21dcc95a4e34e4066675095a934b0819f150e254e2e83fb66b8f993dc4523c60
2021-12-30 04:42:46+00:00,5847,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2601.png,1450.0,8168,5118,8527,Delaware Horsemen,Player,1640839366,2 hours ago,0xe5456a154791b991,bf57a0771ae9682cfa7ed5ab85b5d90f9b87ad47079c8e85ae76d54da2ae01df
2021-12-30 04:39:23+00:00,7967,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6463.png,5798.0,1910,7413,422,Austin Machines,Player,1640839163,2 hours ago,0x64c26da920b4c897,aaa8591dd40cf48332925cf1339b3a07a0a16c46d21a679ca92537270592c517
2021-12-30 04:38:09+00:00,8206,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5782.png,3150.0,2769,1406,5988,Salt Lake City Souls,Player,1640839089,2 hours ago,0x85b94392b9b1f7b6,40e49a97be77ede719841b6f72541d0dd482242d9a070b9ecb4894c827ded388
2021-12-30 04:38:09+00:00,8206,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5782.png,3150.0,2769,1406,5988,Salt Lake City Souls,Player,1640839089,2 hours ago,0x85b94392b9b1f7b6,40e49a97be77ede719841b6f72541d0dd482242d9a070b9ecb4894c827ded388
2021-12-30 04:37:57+00:00,9651,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5149.png,2999.0,9439,6343,9579,Phoenix Skulls,Player,1640839077,2 hours ago,0xe554224ae0e5387b,832ea64652dfb1380336e4a0799961bc900ef3b80cf03331f73879d72e275f8c
2021-12-30 04:36:13+00:00,280,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/280.png,1450.0,9774,8867,9695,Boulder Elks,Player,1640838973,2 hours ago,0xa4d8a55d4c93c65f,d10d48012dfef8ef8f3f6791eda07df098b57a73d17bf77c8deceeb8dbc14403
2021-12-30 04:35:50+00:00,6921,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5448.png,2650.0,4108,5532,2665,Portland Creatures,Player,1640838950,2 hours ago,0xbee7ef1ce6ddbbca,1661539074a9f60294c56d580ba6f8a7df5e7ed5b9b0fa7b7497e9e8eb218d89
2021-12-30 04:35:00+00:00,5860,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6618.png,1750.0,8177,2601,9740,San Francisco Surge,Player,1640838900,2 hours ago,0xbee7ef1ce6ddbbca,a1243f41bc5dcf4418fe4b65d29834844f951c6399410bce678f314cca935b55
2021-12-30 04:34:22+00:00,1156,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1130.png,6969.0,6472,4462,6977,Portland Creatures,Player,1640838862,2 hours ago,0x49bb083e46693ea6,b7cbf1496ea0010965b63e6d63a22dcfe957dbb55aacd96cbd82d55deb1ce7fe
2021-12-30 04:34:12+00:00,5057,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3335.png,2400.0,9265,8536,8310,Toronto Spears,Player,1640838852,2 hours ago,0xa4d8a55d4c93c65f,9341c09e6bd0293bed78c037409a830b525f3e9b2d8c6577778b0d0fe4ff09d7
2021-12-30 04:30:55+00:00,8862,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6349.png,7654.0,2339,283,9527,D.C. Dobermans,Player,1640838655,3 hours ago,0x32fdb1ea644b3386,959f81546faf22d171c12ac13f0cb234b82a18049653709fea7ee3a69915ebe2
2021-12-30 04:29:51+00:00,4580,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4800.png,2222.0,3649,4266,3198,Pennsylvania Fangs,Player,1640838591,3 hours ago,0x5366751a7f7b6ba4,ccf8968c15e6edd9d6b66da11c6efb3b28a3a6e7fa50015a16ea537414f326c7
2021-12-30 04:29:11+00:00,3443,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4218.png,3048.0,2984,2442,4427,Portland Creatures,Player,1640838551,3 hours ago,0xaac9293de4b8ec17,77df0475dffef6f54665374eb19fee249f27dd928905edd0c2772b41af95bedb
2021-12-30 04:25:05+00:00,4828,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3730.png,20000.0,4880,4879,4199,Delaware Horsemen,Player,1640838305,2 minutes ago,0xd740d78452952390,b366857823eedcd767bb3c0f8c40580764935c42c7289b9471ad49622137dd0d
2021-12-30 04:22:15+00:00,1273,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1684.png,20000.0,5894,8451,2785,San Jose Sirens,Player,1640838135,5 minutes ago,0xd740d78452952390,d0ed9d02e0ce89c1bbee53b0906961c75037db692506412d0fb8679d61d4840c
2021-12-30 04:21:15+00:00,1673,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2498.png,2950.0,1671,3677,1265,Toronto Spears,Player,1640838075,6 minutes ago,0x2f5076723c1b1a0d,ea4650adb6742555ac0c50fc4dd669162e5795bcffa334bda393b08956115be6
2021-12-30 04:20:20+00:00,6569,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6108.png,1800.0,9723,7926,9744,Delaware Horsemen,Player,1640838020,a minute ago,0x865e90d337ade013,9657f7eebf575c075176990f9495a7ab2b930059d1d61c183581bf7a2b6973ba
2021-12-30 04:18:35+00:00,5785,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7695.png,2269.0,6853,6858,5365,Boulder Elks,Player,1640837915,a minute ago,0xf8af864cf8ac14c1,c96aa20ad4df99a41c7ca7b07490b9cc6a9f2072cb36799ae399d824a1b9ecbc
2021-12-30 04:18:10+00:00,1024,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1024.png,2556.0,1324,2908,1249,Los Angeles Knives,Player,1640837890,2 minutes ago,0xaf1ef3a3d4000642,dac3f8986edcc0f58166b626f157031bfc9289dc87cb6bc370ba24bfa329d753
2021-12-30 04:17:27+00:00,8927,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8452.png,2999.0,1941,2606,2400,Michigan Colliders,Player,1640837847,25 seconds ago,0x448c2fe8d1fb2c9f,eac42024cf462287579f73f2dbadcd52cb3eda86e2dc9eb15fc828c2c82ac870
2021-12-30 04:16:46+00:00,6700,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3719.png,9999.0,305,1018,506,Miami Tentacles,Player,1640837806,a minute ago,0xa8484df9806f493f,3aeb3f24b9a5b1c168976ba473a652fec6a4c984b091b28e1a04c89b4a333fe5
2021-12-30 04:14:00+00:00,7263,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7894.png,1000000.0,1429,1640,2431,Team Flow (M),Player,1640837640,3 minutes ago,0x3e40591d5522a4f1,11e7ab977093db77f340fa92126e0edabe158afa8635c1278ff1bc2dd925c47e
2021-12-30 04:11:01+00:00,5785,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7695.png,1869.0,6853,6858,5365,Boulder Elks,Player,1640837461,6 minutes ago,0xf8af864cf8ac14c1,c42257464fa8b0fb6c302db2a05013b8e32a7e6feb4075b218a37e4c75ce33ce
2021-12-30 04:10:55+00:00,4548,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3191.png,1498.0,9459,9560,7517,Austin Machines,Player,1640837455,7 minutes ago,0xe5456a154791b991,ef33000f527f65f1d6a2c754902aea8546dbdffe197d4d3d477450744bab8aba
2021-12-30 04:09:47+00:00,8631,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3099.png,4950.0,1866,2863,2100,New Jersey Scientists,Player,1640837387,8 minutes ago,0x3e40591d5522a4f1,5e6c9f6e221a4e338e28b883dad9aef8e4f35f4159f9a82cc29c8e88dc87a34f
2021-12-30 04:09:41+00:00,1628,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1571.png,1350.0,7681,5240,7837,Los Angeles Knives,Player,1640837381,8 minutes ago,0xa53c98385b26e5af,71b2bba0195f938d6401c222405a8c6fa028c3d26eaceae189546f127917517a
2021-12-30 04:07:19+00:00,6414,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9090.png,4444.0,897,885,2374,Michigan Colliders,Player,1640837239,10 minutes ago,0x3e40591d5522a4f1,8a188465a632030ac68a1db1acdc9ba6e08e2e69208fe2ddd8b91480d6b272b4
2021-12-30 04:06:52+00:00,7058,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5863.png,2400.0,4100,5127,2966,Orlando Freeze,Player,1640837212,11 minutes ago,0x3fcc6111e72b6f02,03d5fb7da0cb8561fa36667300686d3c9774cd91e40cd35148f69d867045cdd3
2021-12-30 04:06:44+00:00,3625,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7714.png,2222.0,8818,8753,6840,New Jersey Scientists,Player,1640837204,11 minutes ago,0x3e40591d5522a4f1,5b0cc32fe41a0275f779f5f42a1ea1bb02291d940e4e810c96f0636ef2b6fcfe
2021-12-30 04:04:30+00:00,6112,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6508.png,2900.0,3501,8559,878,San Jose Sirens,Player,1640837070,13 minutes ago,0x0a36243e0273f50c,999e395f17b030fdfe284d8a8cb33f54f9385e920cf3c3ce6cbde28978106a30
2021-12-30 04:04:04+00:00,2134,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1616.png,8888.0,6952,5041,6959,Los Angeles Knives,Player,1640837044,14 minutes ago,0x11a820d587f021f9,c1689bee1dfc97c46cc12f6f8d1f1c45a7bc9e1f898beca434bc627dfba62e2a
2021-12-30 04:04:00+00:00,7507,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5426.png,232323.0,76,5964,4,St. Louis Orcs,Player,1640837040,14 minutes ago,0x5366751a7f7b6ba4,5de7ad49680e6edba0224c984af731d7fe99143c8e989a37a90e22bdb4879ccb
2021-12-30 04:02:18+00:00,6363,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8015.png,500000.0,58,34,1845,Cleveland Firebirds,Player,1640836938,15 minutes ago,0xb770f1b24f162ecc,93e63d1c55a97117982a7bbf2e50a832468a1a5af4fa88967306e0a32cfebc9e
2021-12-30 04:00:35+00:00,3040,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8565.png,120000.0,3668,1248,7881,Tallahassee Tarantulas,Player,1640836835,17 minutes ago,0x3dd6ab15b9f7a8ee,797ca55cb6b5aa0e93e5d0b122bb6611db903f596cf565cdf1ed3050c524efee
2021-12-30 03:59:45+00:00,1284,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1771.png,2800.0,1427,2543,1561,St. Louis Orcs,Player,1640836785,18 minutes ago,0xd27da5d5c99b6613,ed51e3f869738aa56c73d713ac114651c82ba7216b26272e4cd3ef9a87502141
2021-12-30 03:58:11+00:00,5785,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7695.png,1450.0,6853,6858,5365,Boulder Elks,Player,1640836691,20 minutes ago,0xe9e29fbb8a1128c3,1d7d8649603fed729b9211225eaaf9012db4efad09e2cdfb1e30dcbd1a2e3dbc
2021-12-30 03:56:51+00:00,6191,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3074.png,4100.0,1936,4187,1234,Boston Rulers,Captain,1640836611,21 minutes ago,0x468c92830bb91e25,efd3e3907728b2256cd3ebc48e16247941fd23ec39e0182eb82a846e75ee67e7
2021-12-30 03:54:40+00:00,4094,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8872.png,1350.0,8644,7434,7870,Houston Rogues,Player,1640836480,23 minutes ago,0xe9e29fbb8a1128c3,6736dd67f1b40036f4474c6702126707d5d40753cb73b0f97e720a9ec2fca738
2021-12-30 03:54:33+00:00,3740,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4098.png,2100.0,6332,8251,3511,Nashville Miracle,Player,1640836473,23 minutes ago,0xaaf7f16fd2f5d1ec,d6195a2ae78d9ad10dddb992689b350bc035250f150aee7e6be8664da87df431
2021-12-30 03:53:20+00:00,1485,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1400.png,1660.0,9677,8558,9475,Alaska Whales,Player,1640836400,24 minutes ago,0x0553190951a432a6,f4caba3803e0989e4fadaa4d37321c54b5c773743df588ec779807b88aa8df7b
2021-12-30 03:51:49+00:00,6662,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7737.png,5715.0,1212,5786,299,New Orleans Giants,Player,1640836309,26 minutes ago,0x5366751a7f7b6ba4,9ca39f99e2ea6d067517bae0a723ae72dd1675ae8b8071ca35d8e46d92c4ad9c
2021-12-30 03:50:37+00:00,1976,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1735.png,5555.0,1707,7890,320,Dallas Pythons,Player,1640836237,27 minutes ago,0x5366751a7f7b6ba4,0845281b8e967a1277d03577ff427562322f207ae7e32eedc955f6ccb1ad0fcb
2021-12-30 03:48:13+00:00,7521,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9139.png,3300.0,2323,7045,662,St. Louis Orcs,Player,1640836093,30 minutes ago,0x0a36243e0273f50c,43c4664c43a8057d08e25de7f1e0d8980f077728dfdc16af25baee23420f3bdf
2021-12-30 03:47:55+00:00,1323,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1944.png,5000.0,3948,651,9320,Chicago Squid,Player,1640836075,30 minutes ago,0x76a0e965026a1a3f,d7ea92f984c25a998b743d6ea8c268c3c78341ece5d39d71b9ea2b4202aeb045
